   Dtype z ion      Wave         f   gl   gu         el         eu  ll  ul
-------- - --- --------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 8   4  3200.502  0.010188  6.0  4.0  58.093187  61.967107  30  47
LinMacro 8   4   703.327  0.000050  2.0  4.0  44.338764  61.967107  16  47
LinMacro 8   4   233.522  0.219350  4.0  4.0   8.873647  61.967107   4  47
LinMacro 8   4   268.208  0.000018  4.0  4.0  15.739905  61.967107   6  47
LinMacro 8   4  4795.519  0.064700  4.0  4.0  59.381675  61.967107  34  47
LinMacro 8   4  3186.662  0.019515  4.0  4.0  58.076362  61.967107  29  47
LinMacro 8   4   233.451  0.368650  2.0  4.0   8.857479  61.967107   3  47
LinMacro 8   4  4773.931  0.107800  2.0  4.0  59.369983  61.967107  33  47
LinMacro 8   4  3178.811  0.022220  2.0  4.0  58.066753  61.967107  28  47
LinMacro 8   4   233.623  0.012067  6.0  4.0   8.896597  61.967107   5  47
LinMacro 8   4    313.17  0.000011  2.0  4.0  22.376889  61.967107   9  47
LinMacro 8   4  4825.393  0.003655  6.0  4.0  59.397681  61.967107  35  47
LinMacro 8   4  3195.705  0.028283  6.0  6.0  58.093187  61.972922  30  48
LinMacro 8   4   233.496  0.458750  4.0  6.0   8.873647  61.972922   4  48
LinMacro 8   4   313.363  0.000016  4.0  6.0  22.407067  61.972922  10  48
LinMacro 8   4  4784.758  0.133650  4.0  6.0  59.381675  61.972922  34  48
