   Dtype z ion      Wave         f   gl   gu         el         eu ll ul
LinMacro 6   3  1757.342  0.000026  5.0  5.0  34.279697  41.334945 20 48
LinMacro 6   3  1577.978  0.000590  7.0  5.0  33.477751  41.334945 19 48
LinMacro 6   3  8350.251  0.381000  3.0  5.0  39.850139  41.334945 31 48
LinMacro 6   3   355.948  0.000001  5.0  5.0   6.502647  41.334945  4 48
LinMacro 6   3   355.847  0.000001  1.0  5.0   6.492728  41.334945  2 48
LinMacro 6   3  1577.908  0.027460  5.0  5.0  33.477391  41.334945 18 48
LinMacro 6   3   1577.88  0.239200  3.0  5.0  33.477255  41.334945 17 48
LinMacro 6   3   533.302  0.000087  5.0  5.0  18.086430  41.334945  9 48
LinMacro 6   3  9722.307  0.005364  5.0  5.0  40.059686  41.334945 39 48
LinMacro 6   3  8377.358  0.000842  7.0  5.0  39.854950  41.334945 33 48
LinMacro 6   3  9699.203  0.048700  3.0  5.0  40.056649  41.334945 38 48
LinMacro 6   3   510.504  0.000006  5.0  5.0  17.048168  41.334945  8 48
LinMacro 6   3  9759.281  0.000108  7.0  5.0  40.064509  41.334945 40 48
LinMacro 6   3   355.877  0.000001  3.0  5.0   6.495667  41.334945  3 48
LinMacro 6   3    510.38  0.000034  3.0  5.0  17.042266  41.334945  7 48
LinMacro 6   3  1756.584  0.000006  5.0  7.0  34.279697  41.337995 20 49
LinMacro 6   3  8360.155  0.029743  7.0  7.0  39.854950  41.337995 33 49
LinMacro 6   3   355.917  0.000001  5.0  7.0   6.502647  41.337995  4 49
LinMacro 6   3  1577.366  0.019871  7.0  7.0  33.477751  41.337995 19 49
LinMacro 6   3  8343.894  0.337800  5.0  7.0  39.852061  41.337995 32 49
LinMacro 6   3  9699.145  0.044440  5.0  7.0  40.059686  41.337995 39 49
LinMacro 6   3  1577.296  0.212000  5.0  7.0  33.477391  41.337995 18 49
LinMacro 6   3   533.233  0.000005  5.0  7.0  18.086430  41.337995  9 49
LinMacro 6   3  9735.943  0.003894  7.0  7.0  40.064509  41.337995 40 49
LinMacro 6   3    510.44  0.000053  5.0  7.0  17.048168  41.337995  8 49
LinMacro 6   3   355.846  0.000001  3.0  7.0   6.495667  41.337995  3 49
LinMacro 6   3  9702.232  0.047343  7.0  9.0  40.064509  41.342409 40 50
LinMacro 6   3  8335.287  0.347143  7.0  9.0  39.854950  41.342409 33 50
LinMacro 6   3  1576.479  0.220000  7.0  9.0  33.477751  41.342409 19 50
LinMacro 6   3   355.872  0.000001  5.0  9.0   6.502647  41.342409  4 50
LinMacro 6   3  234226.0  0.009366  5.0  5.0  41.248689  41.301618 47 51
